ID;baseMean;log2FoldChange;padj
ENSG00000005339;2533.2423846346;-0.109227279663845;0.534512943551012
ENSG00000005379;128.258256990454;0.220884457149968;0.521803188665065
ENSG00000005381;3.79386890140177;-0.381464520342142;NA
ENSG00000005436;262.81394919219;0.127221226038609;0.579015092214308
ENSG00000005448;218.749764386423;0.301936832751483;0.24173869937272
ENSG00000005469;401.882149884878;-0.265807965110932;0.162806628828107
ENSG00000005471;26.2859271399449;-1.04970551087587;0.0436176067344099
ENSG00000005483;1791.88587247071;0.0580312400746045;0.750694527351302
ENSG00000005486;827.636080611197;-0.117418415919407;0.487146008401717
ENSG00000005513;4.41447519798111;-1.2879027746465;NA
ENSG00000005700;1131.50871294803;-0.059715117068384;0.760099432931558
ENSG00000005801;199.393529393236;-0.327490946241837;0.124456706682536
ENSG00000005810;2615.91570608712;-0.0349517250890623;0.853474619180913
ENSG00000005812;1381.29156557411;0.470692706419456;0.000375041920975927
ENSG00000005882;699.23146713183;-0.0723243602441648;0.75049433587377
ENSG00000005884;1249.77369505261;0.334344494901333;0.0498961053228651
ENSG00000005889;760.787321311078;0.0645625747972895;0.735330118440636
ENSG00000005893;5035.28042732199;0.0556667541192554;0.704233160997827
ENSG00000005955;1397.03841333591;0.0974737637697623;0.584102857808572
ENSG00000005961;6.07741302633834;-0.56180622148815;0.717638666176933
ENSG00000006007;2418.47790056022;0.156538660961188;0.211358795325607
ENSG00000006015;363.480652322297;-0.0597799865960916;0.841473056673958
ENSG00000006016;145.799134886427;0.278957518457358;0.445993470766308
ENSG00000006025;145.663135824316;-1.03172727040205;6.96320322263349e-07
ENSG00000006042;2652.18087114212;-0.0423456273349026;0.798816660799208
ENSG00000006062;208.191699409772;-0.789320100476079;0.000550321906660082
ENSG00000006114;974.267315743908;-0.528400658886309;9.51368145508373e-07
ENSG00000006118;438.796462225549;-0.501173693998957;0.000291047093567785
ENSG00000006125;5540.87218995953;0.0211353313463105;0.926805238184219
ENSG00000006194;529.228936519538;0.094725726061367;0.685318389538535
ENSG00000006210;9.5774285058794;1.29664925164738;0.161709306108687
ENSG00000006282;1324.31145026075;-0.13277703853668;0.343791635877728
ENSG00000006283;55.9526404152614;-1.58271374893898;5.87490486548847e-06
ENSG00000006327;568.287608661323;-0.268783632838336;0.448430417654069
ENSG00000006432;4.68955911890498;-0.144467837032579;NA
ENSG00000006451;999.876476148518;-0.570207153930419;2.58727692288289e-05
ENSG00000006453;179.224880536142;-0.279558462552865;0.197427543123074
ENSG00000006459;378.745521611258;0.0138753840206267;0.973989636235239
ENSG00000006468;188.452664018933;-0.309708570563552;0.338810451572324
ENSG00000006530;295.089331015898;0.0501832141225676;0.853474619180913
ENSG00000006534;1104.37020706977;0.431266617224396;0.00197922322296952
ENSG00000006576;1047.61779081651;-0.430624530990858;0.000141179835047332
ENSG00000006606;3.49155035722088;-0.680712754285701;NA
ENSG00000006607;872.686022683997;0.607637646926688;9.96315407271062e-07
ENSG00000006625;183.83951178422;-0.158716357834214;0.584838730247244
ENSG00000006634;51.7064808113303;-0.207903853108664;0.676189739861143
ENSG00000006638;61.849674516909;-0.681212423386689;0.0270898931151825
ENSG00000006652;992.070460617002;-0.106899050826606;0.504404567689764
ENSG00000006695;173.776022837665;0.208008771550733;0.426918254696198
ENSG00000006704;262.574647877534;-0.270810039801063;0.22892508227983
ENSG00000006712;1077.46562768296;-0.212647484841802;0.139502344808656
ENSG00000006715;2160.54696521056;-0.0707252361855056;0.656363838150684
ENSG00000006740;34.9982451912491;-0.0771923086404617;0.915322091643218
ENSG00000006744;867.313915621605;0.157242884913591;0.350576204022825
ENSG00000006747;1.91011839802362;-0.127478610875687;NA
ENSG00000006756;470.689391285365;-0.00712884569183123;0.980188176258284
ENSG00000006757;144.693264059814;-0.00717209032223716;0.986093562601969
ENSG00000006788;9.1687565311713;3.19670045632173;0.0034796884135952
ENSG00000006831;1088.04285200862;0.23162425303369;0.0607249290555872
ENSG00000006837;11.0878787740886;-0.603549264735998;0.503951368116251
ENSG00000007038;1.45437792630864;-0.601149102220523;NA
ENSG00000007047;764.25394782828;0.0879883101724609;0.646367647692155
ENSG00000007080;642.57582999782;0.222193254735014;0.183054644231992
ENSG00000007168;3377.7096931064;0.108542084774091;0.392785701958134
ENSG00000007202;5421.33897402445;-0.0288414770235757;0.8838639816595
ENSG00000007237;417.649069531102;-1.41806659675283;7.34157501507242e-12
ENSG00000007255;118.887481774505;0.314020684470509;0.382364961638535
ENSG00000007312;1.95232345739896;1.76485779672436;NA
ENSG00000007341;143.399947666581;0.0312088709830545;0.943214498733477
ENSG00000007372;29.487645914542;0.260944140434891;0.682108065750725
ENSG00000007376;250.869952465377;0.0820643145820789;0.761656493166605
ENSG00000007384;1628.49559569109;0.0576480833083635;0.770817119340005
ENSG00000007392;652.497852135414;-0.199458241910294;0.17378280610362
ENSG00000007402;12.7216589749398;0.724285845246678;0.51410053366641
ENSG00000007516;6.47660476190191;0.537326860476289;0.701318622136258
ENSG00000007520;526.28757234528;0.124243920048233;0.524307952502371
ENSG00000007541;627.264513702348;0.13755738572172;0.529903601420491
ENSG00000007545;277.474786714224;0.0440401193923118;0.88305135688462
ENSG00000007866;1540.50263170446;0.604166103755949;7.81740767993783e-11
ENSG00000007923;608.275252274594;0.0404012312495032;0.858135469331156
ENSG00000007933;841.195120570871;0.231202408435864;0.162785666584868
ENSG00000007944;334.097102072427;-0.501210776095749;0.000748979492796244
ENSG00000007952;5.27901392286948;0.660863903646058;0.637425674933913
ENSG00000007968;1.46077361687566;1.5929400097741;NA
ENSG00000008018;1479.26313940344;0.0242563535677069;0.897585795349036
ENSG00000008056;16.2841125896552;0.76023843796125;0.30053914098815
ENSG00000008083;284.239715651311;0.454353697983895;0.0122678905614966
ENSG00000008086;87.4581103952259;-0.23928619049655;0.560640833282911
ENSG00000008118;5.44093564401881;-0.408801355523515;0.823247446375067
ENSG00000008128;86.6583970466671;0.0963783864330889;0.828862190304174
ENSG00000008130;1262.25106454698;0.783403728834502;1.49511248355942e-09
ENSG00000008226;4.862346136543;-0.270994493062991;NA
ENSG00000008256;3661.93638545191;1.1784479768264;4.85968305751349e-26
ENSG00000008277;16.2983549266562;-0.396409977578904;0.627166591377974
ENSG00000008282;1962.48907390209;0.271013274682427;0.0483648147276774
ENSG00000008283;509.078625447005;-0.00922713837904751;0.971159363424097
ENSG00000008294;2837.40106581514;-0.0364852088139851;0.832851556390198
ENSG00000008300;79.5189720743628;0.216245152536132;0.585582170679724
ENSG00000008311;614.828409378602;1.0939572945642;1.05911784885821e-19
ENSG00000008323;4.67096497362765;0.372784936769362;NA
ENSG00000008324;97.5887435915199;0.644812512296016;0.0347315153550406
ENSG00000008382;117.774363449016;0.0286028783701309;0.949777511118818
ENSG00000008394;3487.77158919183;0.108872084708376;0.495619449379962
ENSG00000008405;277.10066207445;0.0663106964415232;0.844010122555537
ENSG00000008441;10740.9349675731;-0.332926676068162;4.69960065247856e-05
ENSG00000008513;1541.4707091342;-0.608828177321227;9.60866240928934e-09
ENSG00000008516;2.85369361992621;-1.15945099627233;NA
ENSG00000008517;74.3359772043127;-0.724895482573253;0.00872671073122772
ENSG00000008710;4070.36182237508;0.502198431875945;0.00101984933144608
ENSG00000008735;15.0451768270924;0.269455400428552;0.776912737495538
ENSG00000008838;1109.71883260157;-0.0372366221587762;0.856287383419689
ENSG00000008853;629.228245198445;0.558501521338987;5.37172812039872e-05
ENSG00000008869;674.406624109087;0.019716722362802;0.928745730998481
ENSG00000008952;5078.72162484537;0.163178108667897;0.152110154809412
ENSG00000008988;5789.39909922182;-0.0883501848595842;0.56590364150496
ENSG00000009307;14607.3990806926;-0.00832381045523524;0.963682214161177
ENSG00000009335;2060.83848702732;0.200742326152525;0.0601515192111254
ENSG00000009413;7813.15772131116;1.08057918274123;1.07878693396508e-14
ENSG00000009694;4.37979190082696;-1.33298604017719;NA
ENSG00000009724;31.8558518542006;-0.376334717405515;0.496064621714584
ENSG00000009780;159.436767325302;0.541300749914591;0.0208724823541983
ENSG00000009790;7.50263582555797;-0.249325923008058;0.856762283119469
ENSG00000009830;400.902486206455;0.0746925877892059;0.750694527351302
ENSG00000009844;844.40009274291;-0.0639392861388546;0.746700175764022
ENSG00000009950;1.91758956174831;2.19177646982639;NA
ENSG00000009954;2893.93679176652;-0.0508279678828289;0.788347422670382
ENSG00000010017;2095.34714899258;0.709772405028657;2.81000736484504e-07
ENSG00000010030;12.3470967555922;-0.937593060535553;0.219373096726637
ENSG00000010072;169.188750158452;-0.0959058646322462;0.759282666876938
ENSG00000010165;890.033732889662;-0.0450631121417338;0.838330016904544
ENSG00000010219;208.600460626283;-0.230018101981505;0.287686777398118
ENSG00000010244;2189.73351389277;0.108313751543271;0.397709459916037
ENSG00000010256;1756.02367573535;0.460134224268166;1.97894175161031e-05
ENSG00000010270;759.945273071247;0.0438309091584281;0.848379613496991
ENSG00000010278;3713.32189643861;0.556226599346519;9.68778885787985e-07
ENSG00000010292;1141.55234848842;0.0243942743444156;0.916401100079253
ENSG00000010295;1141.17619678845;-0.0856069148156847;0.634952505497219
ENSG00000010310;12.6764191105153;-1.02866649080703;0.160374143022453
ENSG00000010318;57.8665440102565;-0.0441246579410353;0.942037871589433
ENSG00000010322;2471.41667883228;-0.270318474556193;0.00765006055541987
ENSG00000010361;207.065127522136;0.161854472684127;0.537422871003148
ENSG00000010404;2008.95352977787;0.189140090271251;0.139990056667286
ENSG00000010438;20.1665839742653;0.245657019239982;0.77947117694585
ENSG00000010539;128.622592661041;-0.0472580417484038;0.903012437088036
ENSG00000010610;54.3642723001816;-0.339275339338987;0.444999648167937
ENSG00000010626;130.510865866421;-0.23557545893414;0.408880929319017
ENSG00000010704;445.936060082604;-0.15852944008894;0.478550369227149
ENSG00000010803;730.868032223378;-0.00220200394573323;0.991799276962208
ENSG00000010810;1612.55326147808;0.0360872383219742;0.857214914255177
ENSG00000010818;1459.24022856734;-0.370193682965905;0.000786361475613452
ENSG00000010932;26.7681249623919;0.908653896419087;0.235284825437463
ENSG00000011007;1163.91419971859;0.16911746891161;0.214927186879575
ENSG00000011009;237.263269969274;0.317209695428933;0.0946999050606845
ENSG00000011021;631.992285989816;0.126364753498853;0.487197188416385
ENSG00000011028;16312.0970653129;-0.234429913766862;0.019908093842681
ENSG00000011105;3557.70305337304;0.27709109595342;0.0136650816289812
ENSG00000011114;1173.49985874646;0.0478586960801008;0.804057090611528
ENSG00000011132;201.044729052985;0.0698698252880608;0.82986773323131
ENSG00000011143;135.121666899378;-0.365144649729428;0.12196821538538
ENSG00000011198;1052.51907122246;1.10336748892904;3.2284329188866e-08
ENSG00000011243;651.349986816475;-0.1968414411317;0.288221468595607
ENSG00000011258;347.193305858518;-0.318365450187855;0.0843905724514105
ENSG00000011260;325.524003840789;0.240779304419331;0.184972353039803
ENSG00000011275;1694.52676859876;-0.0118757404146219;0.950248504632724
ENSG00000011295;392.175481801094;0.125456472045865;0.5836824156053
ENSG00000011304;3301.97982107404;0.329989709690314;0.000468116855520139
ENSG00000011332;8.03462559222013;-0.0451231542943556;0.977772052295892
ENSG00000011347;144.249340612265;-0.915049772639272;4.28250145727697e-05
ENSG00000011376;411.689003788081;0.0147194658024153;0.958809191828226
ENSG00000011405;1467.23494564699;0.3406394882621;0.000681412004561624
ENSG00000011422;366.803133323528;0.0135634265122955;0.968716673481496
ENSG00000011426;223.272755937339;-0.0635200131217878;0.832427160864932
ENSG00000011451;1472.61166277752;0.0684789702455578;0.71541968805992
ENSG00000011454;2268.62391137716;0.421947648229629;0.00223927080724191
ENSG00000011465;290298.830664828;-0.108978625385109;0.363526080424349
ENSG00000011478;131.876711533227;0.711198927177796;0.000416803538331485
ENSG00000011485;975.829724139213;0.540668058534792;2.24046007015232e-06
ENSG00000011523;825.736776295648;0.143719219329406;0.470401835170802
ENSG00000011566;1331.02262520588;0.822322507756411;8.47770589667112e-13
ENSG00000011590;1.48849982016032;0.700929434503378;NA
ENSG00000011600;1.65600430619377;0.599823322806143;NA
ENSG00000011638;895.260229771024;0.0967168769691041;0.677689598529455
ENSG00000012048;208.682255063118;-1.25464142343982;1.74152247744102e-10
ENSG00000012061;911.998237214624;0.0144846676898918;0.956809402177894
ENSG00000012171;1242.21622341645;-0.745224187192374;1.38050761952279e-10
ENSG00000012174;713.804589239292;0.0998152836770365;0.594375937114473
ENSG00000012211;120.706052105442;0.222414073024688;0.467622615118661
ENSG00000012232;1257.707972616;0.0825688153166793;0.612196598722429
ENSG00000012660;2354.84348017879;0.389456271099521;0.00778418844750842
ENSG00000012817;762.920991512394;-0.137767482101685;0.53046588777379
ENSG00000012822;5919.14614904506;0.403196710604896;0.00186301003193377
ENSG00000012963;594.119891117243;-0.141122449888286;0.480577976284997
ENSG00000012983;1951.96160652612;-0.113439073621703;0.372058658073909
ENSG00000013016;1942.35657163836;0.446028306486876;0.018029340153174
ENSG00000013275;916.741915694551;0.122053355958691;0.439448996199144
ENSG00000013288;3083.15569959326;0.0665448261173336;0.727534516108748
ENSG00000013293;261.089308322572;-3.00793492824578;4.5502906934393e-34
ENSG00000013297;3532.33734115464;-1.78513659705068;6.23016571764225e-21
ENSG00000013306;949.450868211199;-0.0202696633819496;0.925212509101658
ENSG00000013364;8183.78688999238;0.114724528901898;0.335563999290599
ENSG00000013374;1345.54616807672;0.143467250283541;0.345968242139935
ENSG00000013375;1096.94558660055;-0.31033173093248;0.0313893279775305
ENSG00000013392;244.515092302731;-0.280549580414671;0.168680352276621
ENSG00000013441;2631.48202101935;0.256788588530476;0.187172117030844
ENSG00000013503;258.042171780352;0.0809870473476184;0.779569218949678
ENSG00000013523;335.143285210134;-0.339610125848051;0.0573511299819356
ENSG00000013561;872.23798329975;0.304655807136841;0.0413904438760079
ENSG00000013563;332.352077053498;0.0519062255962885;0.844010122555537
ENSG00000013573;122.680226689588;-0.419727378333029;0.132782642618754
ENSG00000013583;1440.42718233652;0.389157177534867;0.00520900745687484
ENSG00000013588;594.466524726055;-0.163390935592667;0.563894116715504
ENSG00000013619;1081.90815796228;0.357827260964038;0.0178446725809537
ENSG00000013810;70.1007874881575;0.0649825884760339;0.913793566734134
ENSG00000014123;840.363124304891;-0.118585506775534;0.525090314450572
ENSG00000014138;138.942545898787;-0.233228247349845;0.387696549638418
ENSG00000014164;434.818842231836;0.00486787751913627;0.985900587286082
ENSG00000014216;3364.90996704237;0.258718154566635;0.017954574156608
ENSG00000014257;13.4475729317304;-0.896220951574787;0.371166170136113
ENSG00000014641;1453.98175631538;-0.0827317791876895;0.583841319176342
ENSG00000014824;1281.88442016259;0.119836215383398;0.439538369190883
ENSG00000014914;528.462538373084;-0.477319297893995;0.00103165245535438
ENSG00000014919;581.831913677543;-0.0784312205621779;0.696212763113987
ENSG00000015133;102.289955828034;0.135086901178812;0.746915494764291
ENSG00000015153;226.971013025637;0.37708791741269;0.107464246420301
ENSG00000015171;2133.39189516698;-0.0314499385615588;0.858839164513236
ENSG00000015285;4.13116990366496;-1.66984812141424;NA
ENSG00000015413;1.20668942754343;3.41960681776378;NA
ENSG00000015475;317.517579933267;-0.00511151923084129;0.985824507733178
ENSG00000015479;5741.39056597726;-0.158830527293138;0.170810074580647
ENSG00000015520;15.9389930540172;-2.98787817815224;0.000151462079774187
ENSG00000015532;658.910873366593;0.0403864010068389;0.861859402957558
ENSG00000015676;1575.15144736437;0.0215675069752271;0.915847089150316
ENSG00000016391;91.1596323393212;-2.04312081039729;8.7339961261892e-14
ENSG00000016402;9.68916230836035;-1.14921373999253;0.220970105943779
ENSG00000016864;1493.8867935321;0.0715144745474393;0.680087124467181
ENSG00000017260;2702.10758965892;-0.163673723367932;0.237878297760247
ENSG00000017427;840.382492556378;-0.492681528880005;0.0174971256930477
ENSG00000017483;423.291711582869;-1.0482101844646;3.46961010652888e-06
ENSG00000017621;16.1232756434462;-0.247857749987724;0.79277871219008
ENSG00000017797;2386.26320546753;0.576423606106071;4.80379338466744e-08
ENSG00000018189;762.217787839812;-0.290694299846932;0.0261345107343629
ENSG00000018236;41.6910267145325;0.429926647756064;0.390406425105731
ENSG00000018280;4.976750082383;0.115983991313229;NA
ENSG00000018408;2648.9207899657;0.0957438176545227;0.509461565687966
ENSG00000018510;775.402758349678;0.121755724614153;0.486381362910632
ENSG00000018610;193.668358639825;-0.0631820867175481;0.850602078801167
ENSG00000018625;640.306962001928;-0.947418836285847;2.25635547621849e-12
ENSG00000018699;243.844543122986;-0.056599869154952;0.863878262094834
ENSG00000018869;48.9207563607442;-0.0851088693865625;0.888657009168014
ENSG00000019102;5.45472022063478;1.39174386482649;0.355972925761055
ENSG00000019144;3026.4059993462;0.338763553249533;0.0136790010210372
ENSG00000019186;12.8681821816204;-4.14977751392083;4.43015419507811e-06
ENSG00000019485;171.701312871309;0.376679792729895;0.140128559906827
ENSG00000019549;3015.68431456852;0.0387962591728904;0.959095759724745
ENSG00000019582;41.262711938817;-0.703278650575326;0.080561604714815
ENSG00000019991;1183.93472119478;-0.97821480492895;3.76837625521481e-11
ENSG00000019995;2147.66306924964;0.914450388625282;1.13665611222472e-16
ENSG00000020129;1048.14539824879;-0.508268430882094;1.94197968532301e-05
ENSG00000020181;8224.98141002197;-0.338545732894792;0.0148053301057693
ENSG00000020256;295.603332728616;-0.308289075142642;0.163279121003644
ENSG00000020426;227.156238056577;0.0681268719518507;0.818126298748434
ENSG00000020577;3089.55232756536;1.19757706018582;1.23649677010819e-34
ENSG00000020633;94.5730699526981;0.429852103436445;0.209945198994838
ENSG00000020922;282.381706307552;0.0362329263469954;0.896566870166935
ENSG00000021300;13.835697719926;-0.403313788282075;0.687475498678657
ENSG00000021355;606.160634973699;0.58103975373467;3.92671094545855e-06
ENSG00000021574;476.226951553075;0.0529360722951569;0.832788045063146
ENSG00000021645;34.8116261180549;1.84830292165674;0.000214239965448318
ENSG00000021762;1305.51731339046;0.404485016175586;0.00044773550251004
ENSG00000021776;1110.42535742113;0.213122097172712;0.119000112347693
ENSG00000021826;302.390008896513;-0.319820188485869;0.053745011398367
ENSG00000022267;9734.92779611249;0.503443657202666;9.49069649939814e-08
ENSG00000022277;1830.88747396083;0.0760704166221077;0.676439653796201
ENSG00000022567;151.435718582776;0.274061301408944;0.261169749052879
ENSG00000022840;2648.38745318584;0.265931120459003;0.00799792419254369
ENSG00000022976;167.631427036777;-0.195185302244558;0.524195255889142
ENSG00000023041;606.769138913544;0.195717185992567;0.186416291178304
ENSG00000023171;75.6746068335406;-0.719341748847763;0.021815551676796
ENSG00000023191;4756.6308981679;0.145195249416715;0.341842200055305
ENSG00000023228;1650.12830805455;0.103744424674763;0.499685873434797
ENSG00000023287;2787.09795232567;0.115761730384058;0.563486033847412
ENSG00000023318;1283.31507685481;0.21663563104764;0.0753353613647494
ENSG00000023330;940.640271571509;-0.276756608059859;0.0228504496392295
ENSG00000023445;55.1816930021278;0.464168249334993;0.305648382736585
ENSG00000023516;1867.28172932885;-0.0596817285033492;0.71527485721791
ENSG00000023572;82.0831583439274;0.361996892506837;0.299540836620783
ENSG00000023608;285.226360892202;0.703926045399208;8.76415049729478e-07
ENSG00000023697;468.119667601862;0.31657791006959;0.0232423154410624
ENSG00000023734;1517.67777946503;0.272063095076248;0.0229597201101104
ENSG00000023839;12.0094821023556;0.298180186364108;0.786060698872215
ENSG00000023892;4.60494870630315;-0.668340117585065;NA
ENSG00000023902;686.087535025412;0.410998280903526;0.000551915411288149
ENSG00000023909;1886.48991503201;1.21454140596261;6.23805507109223e-22
ENSG00000024048;1277.49314692466;0.11161940801035;0.511935290800949
ENSG00000024422;11657.3467251287;0.16062160851193;0.136775898868104
ENSG00000024526;12.0442756985779;-0.0727242504286196;0.953298195544119
ENSG00000024862;215.146016733838;0.167124373685974;0.586200591595397
ENSG00000025039;6.45340520148997;0.590367206072555;0.66969782441175
ENSG00000025156;210.595518369274;-0.229368250323519;0.360862292066467
ENSG00000025293;1454.10725286658;-0.124944380992107;0.402319654023606
ENSG00000025423;165.12071039451;-1.99916968689442;7.5000706641123e-14
ENSG00000025434;371.502252493364;0.173200029104054;0.493610452439251
ENSG00000025708;165.518972210452;1.37971943955009;3.57642526450039e-11
ENSG00000025770;315.396149857793;-0.177267206859052;0.448204641812694
ENSG00000025772;755.805879505599;-0.50198812476398;0.000269851868799957
ENSG00000025796;2249.06981397709;-0.0424382107447244;0.806049455412311
ENSG00000025800;1999.10438348306;0.135500280097588;0.307908111933515
ENSG00000026025;62810.1980854336;-0.45494251848889;0.000833850650331453
ENSG00000026036;53.797833418754;-0.323165487074153;0.593004174741036
ENSG00000026103;1052.87369284126;-0.0659607787794307;0.749651415816295
ENSG00000026297;149.474299851847;-0.418536978110986;0.0880805984177131
ENSG00000026508;22070.8870267774;-0.204777829301108;0.147382864274131
ENSG00000026559;19.3412418057893;-0.752039981901359;0.295487329695106
ENSG00000026652;334.746338596969;-0.169844737857484;0.411989498905067
ENSG00000026950;574.090118043356;-0.894532565218148;6.32050881013323e-14
ENSG00000027001;496.198620747597;-0.365667304319581;0.0293553747665959
ENSG00000027075;84.0045189508229;1.09851508296361;0.000173778480473224
ENSG00000027697;1413.35840138982;0.391256651641404;0.0171708700769485
ENSG00000027847;420.785739276532;-0.156724594565439;0.519622981581615
ENSG00000028116;192.381939282362;0.173748697770184;0.489022784466542
ENSG00000028137;510.739809067871;0.84336771961705;8.91206943860336e-05
ENSG00000028203;1120.58770701796;0.00952431091731245;0.963967353716679
ENSG00000028277;33.588046459865;-2.13009035030637;1.74714648881803e-07
ENSG00000028310;507.985897553811;0.00543684830724413;0.984162355501898
ENSG00000028528;3276.42625964049;-0.0870343460377698;0.501842004534152
ENSG00000028839;406.773048286723;-0.362851803351592;0.0329496940290613
ENSG00000029153;258.514328201285;-0.0755492035900365;0.79630796258153
ENSG00000029363;2808.29505540482;-0.0472937318020938;0.774147287179177
ENSG00000029364;1396.37199053258;-0.134457856795366;0.386445636622669
ENSG00000029534;75.6377070165788;-0.178172265094319;0.718548381223083
ENSG00000029639;108.897819416275;-0.0736157358767415;0.873339362708881
ENSG00000029725;1701.05513596235;-0.0082854467441587;0.967666500713771
ENSG00000029993;404.972297014687;-0.376472088920711;0.00796236392288388
ENSG00000030066;884.006550568798;0.0281912645673416;0.90080431386392
ENSG00000030110;83.4234037030576;0.283918549210462;0.384788808502432
ENSG00000030304;23.488568090934;0.104816884001236;0.916904585537931
ENSG00000030419;223.347577382347;0.292141397455996;0.379232220835342
ENSG00000030582;10435.5010732725;-0.179309569308648;0.0779113751806197
ENSG00000031003;1246.13668231648;0.0373911068236767;0.862354715957724
